game_id,day,vote_type,max_votes,total_votes,n_targets,concentration,n_top_players,is_tie,winner_team,last_day,n_players,end_reason
74798092,2,day,3,5,3,0.6,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798092,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798092,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798094,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798094,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798094,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798094,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798096,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798096,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798096,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798096,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798098,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798098,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798098,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798098,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798101,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798101,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798101,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798101,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798104,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798104,1,day,5,7,2,0.7142857142857143,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798104,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798104,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798110,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798110,1,day,5,7,2,0.7142857142857143,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798110,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798110,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798117,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798117,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798117,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798117,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798119,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798119,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798119,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798119,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798124,0,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798124,1,day,3,7,3,0.42857142857142855,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798124,1,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798124,2,day,5,6,2,0.8333333333333334,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798124,2,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798125,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798125,1,day,6,7,2,0.8571428571428571,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798125,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798125,2,day,4,5,2,0.8,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798125,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798125,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798126,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798126,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798126,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798126,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798127,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798127,1,day,4,6,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798127,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798127,2,day,3,5,2,0.6,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798127,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798127,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798129,0,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798129,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798129,1,night,1,1,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798129,2,day,4,5,2,0.8,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798129,2,night,1,1,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798129,3,day,2,3,2,0.6666666666666666,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798161,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798161,1,day,6,7,2,0.8571428571428571,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798161,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798161,2,day,3,5,2,0.6,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798161,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798161,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798162,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798162,1,day,5,7,2,0.7142857142857143,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798162,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798162,2,day,5,6,2,0.8333333333333334,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798162,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798162,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798164,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798164,1,day,4,7,2,0.5714285714285714,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798164,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798164,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798200,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798200,1,day,5,7,2,0.7142857142857143,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798200,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798200,2,day,5,6,2,0.8333333333333334,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798200,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798200,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798201,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798201,1,day,6,7,2,0.8571428571428571,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798201,1,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798201,2,day,6,6,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798201,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798201,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798208,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798208,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798208,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798208,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798212,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798212,1,day,4,7,3,0.5714285714285714,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798212,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798212,2,day,3,5,2,0.6,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798212,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798212,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798215,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798215,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798215,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798215,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798220,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798220,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798220,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798220,2,day,4,5,2,0.8,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798223,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798223,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798223,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798223,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798226,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798226,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798226,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798226,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798230,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798230,1,day,5,7,2,0.7142857142857143,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798230,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798230,2,day,3,5,2,0.6,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798230,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798230,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798239,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798239,1,day,6,7,2,0.8571428571428571,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798239,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798239,2,day,4,5,2,0.8,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798239,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798239,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798247,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798247,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798247,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798247,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798257,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798257,1,day,5,7,3,0.7142857142857143,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798257,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798257,2,day,5,6,2,0.8333333333333334,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798257,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798257,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798265,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798265,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798265,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798265,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798266,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798266,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798266,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798266,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798272,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798272,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798272,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798272,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798305,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798305,1,day,6,7,2,0.8571428571428571,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798305,1,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798305,2,day,5,6,2,0.8333333333333334,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798305,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798305,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798319,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798319,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798319,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798319,2,day,4,5,2,0.8,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798325,0,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798325,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798325,1,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798325,2,day,5,6,2,0.8333333333333334,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798325,2,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798333,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798333,1,day,4,7,2,0.5714285714285714,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798333,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798333,2,day,3,4,2,0.75,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798337,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798337,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798337,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798337,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798354,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798354,1,day,4,7,2,0.5714285714285714,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798354,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798354,2,day,3,5,2,0.6,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798356,0,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798356,1,day,5,7,2,0.7142857142857143,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798356,1,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798356,2,day,4,6,2,0.6666666666666666,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798356,2,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798362,0,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798362,1,day,4,7,2,0.5714285714285714,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798362,1,night,2,2,1,1.0,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798362,2,day,4,5,2,0.8,1,False,Werewolves,2.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798365,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798365,1,day,4,7,2,0.5714285714285714,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798365,1,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798365,2,day,5,6,2,0.8333333333333334,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798365,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798365,3,day,3,4,2,0.75,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798374,0,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798374,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798374,1,night,1,1,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798374,2,day,4,5,2,0.8,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798374,2,night,1,1,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798374,3,day,2,3,2,0.6666666666666666,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=1, len(villagers)=1)."
74798409,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798409,1,day,5,7,2,0.7142857142857143,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798409,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798409,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798414,0,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798414,1,day,6,7,2,0.8571428571428571,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798414,1,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798414,2,day,5,6,2,0.8333333333333334,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798414,2,night,2,2,1,1.0,1,False,Werewolves,3.0,8,"Reason: len(werewolves) >= len(villagers). Final counts: len(werewolves)=2, len(villagers)=2)."
74798415,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798415,1,day,7,8,2,0.875,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798415,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798415,2,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798417,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798417,1,day,5,7,2,0.7142857142857143,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798417,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798417,2,day,4,5,2,0.8,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798419,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798419,1,day,5,7,2,0.7142857142857143,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798419,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798419,2,day,3,5,2,0.6,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798419,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798419,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798426,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798426,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798426,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798426,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798428,0,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798428,1,day,6,7,2,0.8571428571428571,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798428,1,night,2,2,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798428,2,day,4,5,2,0.8,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798428,2,night,1,1,1,1.0,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798428,3,day,2,3,2,0.6666666666666666,1,False,Villagers,3.0,8,Reason: All werewolves exiled.
74798432,0,night,2,2,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798432,1,day,6,7,2,0.8571428571428571,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798432,1,night,1,1,1,1.0,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
74798432,2,day,5,6,2,0.8333333333333334,1,False,Villagers,2.0,8,Reason: All werewolves exiled.
